bble,lat,lng,2010,2011,2012,2013,2014,neighborhood
1020020089,40.82097,-73.9556,809000,761000,814000,954000,1037000,23
1015080024,40.77497,-73.95825,7940000,8200000,8360000,8411000,8423000,12
1008820033,40.74133,-73.98264,3170000,3250000,3805000,3792000,4413000,2
1008820030,40.7414,-73.98304,5000000,5040000,5000000,5044000,5083000,2
1008820031,40.74137,-73.9828,2550000,2600000,3242000,3095000,3193000,2
1018780017,40.80124,-73.96692,1150000,1210000,1385000,1180000,1234000,24
1018780019,40.8012,-73.96681,1860000,1990000,1955000,1968000,2012000,24
1008820038,40.74118,-73.98228,1650000,1710000,1832000,2034000,2142000,2
1008820039,40.74117,-73.9822,2650000,2680000,3432000,3402000,3903000,2
1021180067,40.83505,-73.94297,616000,586000,861000,732000,713000,19
1021180066,40.83503,-73.94292,616000,586000,588000,616000,739000,19
1021180065,40.83503,-73.94286,554000,527000,791000,941000,861000,19
1021180064,40.83499,-73.94283,616000,586000,588000,532000,638000,19
1021180063,40.83497,-73.94278,616000,586000,837000,715000,684000,19
1021180062,40.83495,-73.94273,329000,226000,339000,298000,348000,19
1021180061,40.83493,-73.94269,616000,586000,837000,715000,684000,19
1021180060,40.83491,-73.94264,616000,586000,861000,732000,713000,19
1021180069,40.83509,-73.94306,433000,683000,685000,685000,548000,19
1021180068,40.83507,-73.94302,631000,600000,896000,762000,736000,19
1010390032,40.76158,-73.98705,17500000,18700000,20656000,20497000,19216000,1
1007450007,40.74512,-74.00168,5300000,5350000,4548000,4684000,5146000,21
1007450005,40.74518,-74.0018,3320000,3350000,2961000,3553000,4264000,21
1004710039,40.72016,-73.99655,3520000,4050000,4062000,4097000,4129000,20
1013430113,40.75455,-73.96723,1670000,875000,1312000,1968000,2121000,10
1004710030,40.71972,-73.99696,1120000,1090000,1440000,2160000,2243000,20
1016300041,40.78991,-73.94713,2280000,4320000,5773000,5783000,5945000,16
1004710033,40.7199,-73.99682,2190000,2190000,2121000,2101000,2183000,20
1004710034,40.71997,-73.9968,365000,357000,360000,298000,372000,20
1004710037,40.72024,-73.99671,2880000,2880000,1136000,1704000,1770000,20
1010860129,40.76947,-73.98887,3070000,3070000,2114000,1862000,1879000,1
1022150392,40.8765,-73.91115,399000,380000,381000,392000,395000,27
1022150391,40.87656,-73.91106,431000,410000,411000,423000,426000,27
1022150390,40.87664,-73.91098,392000,373000,374000,385000,388000,27
1021160019,40.83395,-73.94321,1160000,1080000,1188000,1307000,1384000,19
1015120123,40.77763,-73.95659,19000000,19000000,19308000,18288000,17960000,12
1013640014,40.75475,-73.96395,6460000,6520000,5910000,6899000,6952000,10
1013640017,40.75465,-73.9637,7360000,7430000,6990000,5942000,5135000,10
1007640068,40.74002,-74.00158,1250000,1840000,1969000,2184000,2347000,21
1021090065,40.83457,-73.93926,500000,425000,426000,362000,365000,19
1021090064,40.8346,-73.93933,402000,382000,383000,383000,386000,19
1021090066,40.83455,-73.9392,402000,382000,383000,326000,328000,19
1021090061,40.83468,-73.93951,402000,382000,383000,326000,328000,19
1021090060,40.8347,-73.93957,402000,382000,383000,326000,328000,19
1013470005,40.75732,-73.96601,5700000,8460000,8534000,8534000,5361000,10
1021090062,40.83465,-73.93945,402000,382000,383000,326000,328000,19
1021700558,40.85769,-73.93074,535000,642000,724000,758000,785000,7
1016250072,40.78744,-73.9515,746000,676000,1014000,1040000,903000,16
1016250070,40.78756,-73.95141,746000,676000,1014000,1040000,1286000,16
1016250071,40.7875,-73.95145,746000,676000,1014000,1040000,903000,16
1007200080,40.74736,-74.00397,1320000,1150000,1725000,2587500,3105000,21
1012490053,40.79077,-73.97881,1400000,956000,1434000,1966000,1979000,17
1015630008,40.77477,-73.94995,1470000,1240000,1335000,1468000,2202000,8
1012490051,40.79072,-73.97868,1720000,1170000,1755000,2417000,2432000,17
1012490057,40.79097,-73.97924,9110000,9640000,10347000,12128000,12524000,17
1015630002,40.77498,-73.95041,1690000,1510000,2250000,1868000,1966000,8
1015630003,40.77504,-73.95036,1660000,1790000,2202000,1788000,1880000,8
1015630001,40.77491,-73.95043,2240000,2420000,2570000,2506000,2571000,8
1015630004,40.77514,-73.95022,65100000,65200000,69706000,67061000,69948000,8
1015630005,40.77484,-73.95009,2420000,2210000,2431000,2597000,2829000,8
1021700556,40.85752,-73.93084,534000,616000,710000,707000,733000,7
1017780006,40.80744,-73.93582,8990000,8180000,11175000,15250000,15903000,26
1022430389,40.87187,-73.91726,574000,546000,548000,564000,534000,27
1022190029,40.86407,-73.91959,2750000,1940000,1608000,1720000,1905000,27
1022430386,40.87187,-73.917,2090000,2190000,2384000,2329000,2451000,27
1017540032,40.80797,-73.93762,707000,707000,323000,256000,255000,14
1017540030,40.80804,-73.93781,414000,348000,323000,256000,255000,14
1015540028,40.78056,-73.94707,2450000,2520000,2957000,3142000,3333000,8
1015540029,40.78064,-73.94696,1640000,1100000,1650000,2475000,2886000,8
1018240016,40.80134,-73.95093,7730000,7270000,10905000,14012000,14644000,25
1018240014,40.80157,-73.95222,1110000,820000,902000,1353000,1839000,25
1018300029,40.80226,-73.95372,2350000,1650000,1376000,1674000,1852000,25
1011960108,40.78372,-73.97316,1590000,1470000,1594000,1602000,1612000,17
1005750023,40.73547,-73.99687,3790000,3820000,5005000,5438000,5429000,22
1013650008,40.75568,-73.96387,4740000,4780000,4000000,4035000,4066000,10
1005190013,40.72765,-74.00481,1580000,2000000,1802000,1588000,1609000,20
1005190012,40.72767,-74.00489,3180000,3660000,5490000,6588000,6562000,20
1005190014,40.72762,-74.00465,8480000,7270000,6771000,8198000,7334000,20
1005190017,40.72763,-74.00446,1180000,1490000,1340000,1180000,1196000,20
1005190019,40.72762,-74.00432,1940000,1940000,1340000,1180000,1196000,20
1005190018,40.7276,-74.0044,1780000,2250000,2024000,1783000,1808000,20
1007740085,40.74623,-73.9974,6310000,6370000,6389000,6445000,6495000,21
1012270001,40.78443,-73.98066,18200000,19700000,21657000,26128000,29325000,17
1014910042,40.77645,-73.96078,2380000,2170000,3117000,2530000,2564000,12
1008950018,40.74989,-73.97769,2220000,3760000,3536000,3537000,3453000,11
1008950019,40.74973,-73.9776,2820000,4720000,4165000,2509000,2449000,11
1005670028,40.7326,-73.99491,1450000,2160000,2457000,2811000,2249000,22
1008950011,40.75007,-73.97809,1420000,1140000,1682000,2089000,2039000,11
1008950012,40.75005,-73.97804,872000,2560000,2535000,3147000,3073000,11
1008950013,40.75003,-73.97798,670000,2650000,2622000,3256000,3179000,11
1008950014,40.74998,-73.97795,1330000,2130000,2143000,2661000,2598000,11
1008950016,40.74992,-73.97776,1370000,1310000,1965000,2734000,2669000,11
1009140061,40.74529,-73.97807,1170000,1670000,1333000,1529000,1572000,11
1012320027,40.78678,-73.97643,1950000,2040000,2029000,2119000,2071000,17
1019070104,40.80699,-73.94912,1720000,1720000,645000,510000,509000,25
1012320029,40.78662,-73.9762,2140000,2240000,2485000,2943000,3463000,17
1012320028,40.78675,-73.97636,1860000,1850000,2086000,2068000,2216000,17
1003740065,40.72225,-73.97959,997000,1030000,1102000,1148000,1118000,15
1005260068,40.72839,-74.00099,4850000,4890000,7335000,8802000,9047000,22
1005260069,40.72834,-74.00104,4850000,4890000,7335000,8802000,9042000,22
1005260066,40.7285,-74.00091,4850000,4890000,7335000,8376000,8803000,22
1005260067,40.72845,-74.00095,5600000,5650000,8475000,9183000,10125000,22
1005260064,40.72877,-74.00072,2590000,3180000,3089000,3212000,3371000,22
1005260065,40.72855,-74.00086,4850000,4890000,7335000,8364000,8789000,22
1005260062,40.72876,-74.00082,5740000,5740000,2392000,2737000,2190000,22
1005260061,40.72883,-74.00085,5500000,5500000,2290000,2620000,2096000,22
1010640004,40.76735,-73.98949,813000,660000,706000,777000,1166000,1
1013830030,40.76904,-73.96629,13100000,13100000,4537000,5634000,5576000,12
1010640001,40.76716,-73.98958,985000,921000,1013000,1114000,1671000,1
1010640002,40.76725,-73.98954,2450000,2360000,3540000,3456000,3964000,1
1010640009,40.76704,-73.98899,1550000,1920000,2880000,2750000,2774000,1
1014410014,40.7646,-73.95972,3150000,3760000,4714000,4141000,4379000,13
1020860150,40.82255,-73.95538,609000,700000,595000,611000,733000,23
1010550062,40.76193,-73.99347,1050000,952000,1428000,1438000,1451000,1
1010550063,40.76185,-73.99352,1980000,2300000,3317000,3190000,3163000,1
1010550061,40.76198,-73.99343,1160000,2790000,1667000,1468000,1481000,1
1010550064,40.76177,-73.99361,950000,793000,1189000,1783500,1995000,1
1007140031,40.74333,-74.00548,23800000,22300000,26566000,26566000,39849000,21
1010800001,40.76655,-73.99377,542000,1050000,1049000,1102000,1168000,1
1004810039,40.72085,-73.99713,371000,324000,356000,384000,454000,20
1010510040,40.75852,-73.99354,1540000,1710000,1830000,2009000,2088000,1
1016320025,40.79086,-73.94659,1870000,1870000,1018000,996000,865000,16
1021660030,40.85229,-73.93296,878000,835000,1159000,985000,837000,7
1021540190,40.85022,-73.93169,213000,864000,293000,318000,287000,7
1014280045,40.77071,-73.95942,29400000,29500000,32549000,35588000,36889000,13
1014280040,40.77053,-73.95891,1730000,1450000,1657000,1967000,2052000,13
1014280041,40.77055,-73.95904,12100000,13900000,15820000,18984000,19129000,13
1019130011,40.81063,-73.9458,799000,770000,291000,308000,347000,14
1019250029,40.8055,-73.95135,1530000,2940000,1756000,1756000,2634000,25
1014630021,40.76476,-73.95576,24700000,26500000,32876000,37335000,39347000,13
1016760123,40.78864,-73.94135,587000,532000,798000,819000,711000,16
1004160001,40.72168,-73.98975,3120000,3280000,3280000,3280000,4920000,4
1018430058,40.80009,-73.96137,1530000,477000,580000,870000,1044000,24
1018430059,40.80012,-73.96145,505000,371000,445000,445000,381000,24
1018430051,40.79996,-73.96088,2670000,2680000,2462000,2314000,2438000,24
1018410160,40.79885,-73.96258,1160000,914000,1005000,948000,1017000,17
1015570004,40.78312,-73.94757,1240000,1200000,828000,911000,1133000,8
1021390183,40.84382,-73.942,524000,403000,443000,437000,504000,19
1021390181,40.84374,-73.94175,2340000,1660000,1801000,2474000,2476000,19
1021390187,40.84478,-73.94211,1880000,1820000,1899000,1975000,2108000,19
1021390185,40.84389,-73.94216,1100000,395000,434000,461000,520000,19
1007790001,40.74897,-73.99526,1850000,5870000,5496000,3642000,4370000,9
1007790007,40.749,-73.99511,1140000,1140000,1710000,1976000,2371000,9
1019520011,40.81112,-73.95273,2730000,2320000,2939000,2296000,2566000,24
1020640027,40.82687,-73.94331,720000,729000,682000,820000,784000,3
1005020038,40.72483,-74.00201,5860000,5870000,6826000,7197000,7100000,20
1005020033,40.72521,-74.00167,5590000,5590000,3851000,3393000,3439000,20
1011690061,40.78337,-73.98152,3660000,3310000,3232000,3555000,3923000,17
1004460001,40.72615,-73.98904,4740000,7950000,6782000,5974000,7169000,0
1012220110,40.79062,-73.97165,746000,672000,1008000,1384000,1392000,17
1010530037,40.75979,-73.99237,3820000,4350000,4826000,5142000,5277000,1
1010530036,40.75976,-73.99207,3170000,3530000,4448000,4572000,5590000,1
1010530035,40.75969,-73.9921,2450000,3880000,2690000,2369000,2390000,1
1010530034,40.75961,-73.99209,2490000,3970000,4664000,2332000,2202000,1
1010530033,40.75956,-73.99216,2330000,3580000,2592000,2508000,2529000,1
1010530032,40.7595,-73.9922,2800000,4460000,2499000,2201000,2221000,1
1010530031,40.75946,-73.99229,2990000,2990000,2060000,1814000,1830000,1
1008750008,40.73763,-73.98741,4280000,4330000,4630000,4648000,4609000,2
1010530039,40.75985,-73.99252,2700000,2930000,3107000,3388000,3619000,1
1002590001,40.71147,-73.98445,4730000,4750000,4750000,5338000,4925000,15
1006370054,40.73521,-74.00957,2660000,2660000,1111000,1271000,1235000,22
1006370055,40.7352,-74.00949,4800000,4800000,1999000,2287000,2223000,22
1006370051,40.73508,-74.00967,4330000,4920000,5852000,6695000,6507000,22
1021330050,40.84582,-73.93484,791000,862000,841000,1001000,1226000,19
1009150031,40.74521,-73.97587,1710000,1920000,1675000,2079000,2030000,11
1020750020,40.82456,-73.94948,1190000,1180000,1237000,1325000,1238000,3
1020750026,40.82434,-73.94894,1430000,1510000,2237000,2508000,2545000,3
1015660001,40.77694,-73.9488,27900000,27500000,36339000,31788000,32999000,8
1014050058,40.76968,-73.96305,5650000,5190000,4464000,5357000,6428000,12
1014050059,40.76973,-73.96316,8510000,8590000,12861000,11425000,11823000,12
1014050051,40.76946,-73.96253,13600000,13700000,13622000,13668000,13714000,12
1014050053,40.76935,-73.9627,5530000,5580000,5597000,5646000,5689000,12
1014050057,40.76964,-73.963,3030000,3770000,3892000,4016000,4154000,12
1014330039,40.77373,-73.95652,1150000,3000000,4500000,4635000,5977000,13
1019040109,40.80494,-73.95015,450000,378000,351000,278000,278000,25
1014330031,40.77344,-73.95595,10300000,10400000,13619000,11907000,12026000,13
1014330034,40.77354,-73.95615,13100000,13200000,15611000,17033000,17500000,13
1014330036,40.77362,-73.95628,4060000,4100000,5009000,5336000,4839000,13
1015620014,40.77393,-73.9499,1230000,1320000,1215000,1575000,1567000,8
1013830139,40.76918,-73.96581,7640000,7710000,7733000,9280000,10326000,12
1011630144,40.77883,-73.98291,2860000,3250000,2429000,2140000,2158000,18
1003920042,40.72583,-73.97845,1690000,1810000,2110000,2027000,2282000,15
1014500022,40.77015,-73.95495,3140000,4230000,3504000,4351000,4306000,13
1016340049,40.79272,-73.94561,750000,758000,1003000,981000,852000,16
1016340048,40.79258,-73.94548,827000,749000,1123000,1153000,1001000,16
1016340040,40.79227,-73.94454,1140000,862000,1293000,1079000,937000,16
1016340043,40.79239,-73.94503,811000,736000,568000,569000,683000,16
1016340045,40.79247,-73.94521,811000,736000,1104000,1132000,983000,16
1016340044,40.79243,-73.94512,833000,894000,821000,903000,988000,16
1016340047,40.79254,-73.94539,888000,893000,982000,958000,984000,16
1016340046,40.79251,-73.9453,811000,736000,1104000,1132000,983000,16
1012020011,40.78756,-73.97013,1760000,3000000,6000000,6100000,6147000,17
1012020010,40.78758,-73.97019,8470000,8470000,2589000,2603000,2620000,17
1012020013,40.78747,-73.96994,1760000,1200000,1800000,2475000,2491000,17
1019470137,40.80769,-73.95375,1040000,1200000,1204000,1445000,1456000,25
1012020015,40.78742,-73.96981,8240000,8240000,2519000,2533000,2549000,17
1012020014,40.78745,-73.96988,9360000,9480000,8058000,8300000,9479000,17
1012020017,40.78734,-73.96962,9810000,9910000,8424000,8677000,8743000,17
1012020016,40.78739,-73.96975,10000000,8500000,7475000,7699000,7758000,17
1012020019,40.78728,-73.96949,1490000,1130000,1695000,2037000,2050000,17
1012020018,40.78731,-73.96955,1320000,796000,1194000,1791000,2149000,17
1019470138,40.80772,-73.95382,1040000,1200000,1204000,1445000,1456000,25
1019470139,40.80775,-73.95389,1040000,1200000,1204000,1445000,1456000,25
1015620017,40.77382,-73.94967,1170000,1200000,1198000,1282000,1376000,8
1014000006,40.76656,-73.96631,10100000,10200000,10231000,10320000,10399000,12
1014000004,40.7668,-73.96651,6800000,6800000,2610000,3241000,3208000,12
1001990011,40.71714,-73.99931,239000,231000,254000,279000,362000,4
1001990013,40.71701,-73.99919,670000,592000,651000,716000,1045000,4
1014000001,40.76664,-73.96654,21800000,22000000,23400000,24885000,25193000,12
1001990019,40.7167,-73.99908,758000,722000,794000,1017000,1101000,4
1001990018,40.71676,-73.99904,6810000,7480000,1921000,1862000,2036000,4
1014000008,40.76649,-73.96619,6620000,6670000,6690000,6748000,6800000,12
1012170039,40.78725,-73.97238,7000000,8050000,8074000,8316000,8380000,17
1012170035,40.78681,-73.97221,8030000,8770000,11369000,11156000,11793000,17
1012170034,40.7868,-73.97231,2550000,1500000,2250000,2408000,2423000,17
1012170037,40.7872,-73.97227,1640000,1120000,1680000,2307000,2321000,17
1019770031,40.81102,-73.95835,1490000,1150000,1244000,1328000,1358000,24
1013900061,40.77442,-73.9642,10800000,9180000,9208000,11050000,11742000,12
1013900062,40.77444,-73.96428,12600000,12700000,15442000,16476000,19609000,12
1013900063,40.77448,-73.96433,11800000,11900000,12595000,13882000,15760000,12
1013900064,40.7745,-73.96448,3780000,11000000,11033000,13240000,13341000,12
1013900066,40.77459,-73.96462,3290000,3790000,4015000,4985000,4934000,12
1013900067,40.77469,-73.96491,34100000,38400000,44249000,44734000,46190000,12
1001340020,40.71384,-74.00771,2640000,3210000,3981000,1990500,2389000,20
1005920074,40.73278,-74.00106,1480000,1550000,2325000,3236000,3145000,22
1005920075,40.7329,-74.00125,5920000,6470000,6523000,6993000,7254000,22
1001340025,40.71368,-74.00733,13500000,13500000,13641000,20461000,21327000,20
1005920078,40.73307,-74.00124,6460000,6520000,8595000,10082000,10030000,22
1005920079,40.73295,-74.00144,4340000,4380000,4925000,5910000,6826000,22
1017110032,40.79653,-73.93306,838000,964000,988000,950000,957000,26
1017110033,40.79625,-73.93329,3840000,3670000,3104000,2859000,3067000,26
1011410039,40.77627,-73.98067,12100000,10300000,10510000,11443000,11448000,18
1017110031,40.79648,-73.93295,851000,851000,509000,498000,432000,26
1011410037,40.77618,-73.98043,6040000,5930000,6729000,6500000,6521000,18
1011410032,40.77575,-73.98026,1400000,1300000,1288000,1194000,1351000,18
1017110038,40.79667,-73.93355,460000,418000,627000,642000,558000,26
1017110039,40.7967,-73.93363,927000,1070000,1605000,1653000,1666000,26
1021700042,40.85532,-73.93293,2300000,2280000,2200000,2576000,2775000,7
1021760138,40.84981,-73.93661,4300000,4410000,4323000,4382000,4865000,19
1021550083,40.84997,-73.93032,722000,614000,675000,742000,832000,7
1014720032,40.77081,-73.9517,1120000,1400000,1327000,1263000,1326000,13
1021550086,40.84993,-73.92997,1800000,1800000,580000,630000,568000,7
1015140016,40.77908,-73.95611,4030000,4570000,6222000,5851000,6439000,12
1004550038,40.73108,-73.98314,5840000,5840000,2039000,1796000,2155000,0
1004550039,40.73103,-73.98318,4560000,4560000,1750000,1541000,1849000,0
1004550036,40.73116,-73.98304,4590000,4590000,3459000,1729500,2012000,0
1004550037,40.73111,-73.98309,1010000,829000,1243000,1379000,1655000,0
1004550035,40.7312,-73.98301,4240000,4240000,1626000,1433000,1720000,0
1010100053,40.7656,-73.97864,5970000,5980000,5838000,5722000,5783000,9
1010100051,40.76553,-73.97849,6270000,7780000,6316000,6662000,7012000,9
1014570046,40.76184,-73.96001,1430000,1500000,1584000,1721000,1853000,13
1014570047,40.76178,-73.96006,2010000,1320000,1980000,2970000,3564000,13
